SPECIES,STATION ID,Agricultural,ForestSource,Forested,Urbanized,PreBr1-1,PreBr1-2,PreBr1-3,Breed1-1,Breed1-2,Breed1-3,PostBr1-1,PostBr1-2,PostBr1-3,PreBr2-1,PreBr2-2,PreBr2-3,Breed2-1,Breed2-2,Breed2-3
PRFL,Urban - 17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 18,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRFL,Urban - 19,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
PRFL,Urban - 2,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRFL,Urban - 20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 25,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1
PRFL,Urban - 26,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
PRFL,Urban - 27,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRFL,Urban - 28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 3,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRFL,Urban - 30,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRFL,Urban - 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 5,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRFL,Urban - 6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRFL,Urban - 8,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRFL,Urban - 9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Agri - 1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 10,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 11,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 12,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 13,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 14,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
PRLC,Agri - 15,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA
PRLC,Agri - 16,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 17,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 18,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 19,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 2,1,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 20,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 21,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
PRLC,Agri - 22,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 23,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
PRLC,Agri - 24,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 25,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 26,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 27,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 28,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 29,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 3,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 30,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA
PRLC,Agri - 4,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 5,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 6,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 7,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 8,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0
PRLC,Agri - 9,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Edge (G) - 26,0,1,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0
PRLC,Edge (G) - 28,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Edge (G) - 29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (G) - 30,0,1,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0
PRLC,Edge (G) - 31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (G) - 32,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (G) - 33,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (G) - 34,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,0,0
PRLC,Edge (G) - 35,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
PRLC,Edge (G) - 36,0,1,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0
PRLC,Edge (G) - 37,0,1,0,0,1,1,1,0,0,1,0,1,NA,0,0,0,1,0,0
PRLC,Edge (G) - 38,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0
PRLC,Edge (G) - 39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
PRLC,Edge (G) - 40,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
PRLC,Edge (G) - 41,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (G) - 42,0,1,0,0,NA,NA,NA,0,0,0,0,1,0,1,0,0,1,0,0
PRLC,Edge (G) - 43,0,1,0,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0
PRLC,Edge (G) - 44,0,1,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1
PRLC,Edge (S) - 1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PRLC,Edge (S) - 11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 16,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 22,0,1,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Edge (S) - 24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 4,0,1,0,0,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0
PRLC,Edge (S) - 5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Edge (S) - 6,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
PRLC,Edge (S) - 7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PRLC,For - 11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
PRLC,For - 12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRLC,For - 16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 17,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
PRLC,For - 18,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
PRLC,For - 19,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
PRLC,For - 2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
PRLC,For - 20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PRLC,For - 24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 25,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PRLC,For - 27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PRLC,For - 28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 29,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRLC,For - 6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,For - 7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
PRLC,For - 8,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
PRLC,For - 9,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PRLC,Urban - 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 10,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Urban - 11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 13,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Urban - 14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 15,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Urban - 16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
PRLC,Urban - 17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 18,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Urban - 19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 2,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Urban - 20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 25,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
PRLC,Urban - 26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 27,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Urban - 28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 3,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Urban - 30,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PRLC,Urban - 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 5,0,0,0,1,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
PRLC,Urban - 6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLC,Urban - 8,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0
PRLC,Urban - 9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Agri - 1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 10,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 11,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 12,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 13,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 14,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
PROR,Agri - 15,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA
PROR,Agri - 16,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 17,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 18,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 19,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 2,1,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 20,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 21,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
PROR,Agri - 22,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 23,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
PROR,Agri - 24,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 25,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 26,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 27,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 28,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 29,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 3,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 30,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA
PROR,Agri - 4,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 5,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 6,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 7,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Agri - 8,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0
PROR,Agri - 9,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Edge (G) - 26,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 28,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Edge (G) - 29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 30,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PROR,Edge (G) - 33,0,1,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 34,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 36,0,1,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 37,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Edge (G) - 38,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
PROR,Edge (G) - 39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
PROR,Edge (G) - 40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 42,0,1,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 43,0,1,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (G) - 44,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0
PROR,Edge (S) - 1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PROR,Edge (S) - 13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PROR,Edge (S) - 15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 16,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0
PROR,Edge (S) - 18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PROR,Edge (S) - 20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PROR,Edge (S) - 21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PROR,Edge (S) - 22,0,1,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Edge (S) - 24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PROR,Edge (S) - 4,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Edge (S) - 7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PROR,For - 1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PROR,For - 10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PROR,For - 11,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
PROR,For - 12,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
PROR,For - 13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PROR,For - 14,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
PROR,For - 15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PROR,For - 16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PROR,For - 17,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
PROR,For - 18,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,For - 19,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
PROR,For - 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PROR,For - 20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
PROR,For - 21,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PROR,For - 22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,For - 23,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
PROR,For - 24,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
PROR,For - 25,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
PROR,For - 26,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PROR,For - 27,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
PROR,For - 28,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
PROR,For - 29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,For - 3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,For - 30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,For - 4,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
PROR,For - 5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
PROR,For - 6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
PROR,For - 7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
PROR,For - 8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PROR,For - 9,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 10,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Urban - 11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 13,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Urban - 14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 15,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Urban - 16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
PROR,Urban - 17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 18,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Urban - 19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 2,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Urban - 20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 27,0,0,0,1,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0
PROR,Urban - 28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROR,Urban - 3,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Urban - 30,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
PROR,Urban - 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
